동영상 제목,게시일,영상 좋아요 수,댓글,작성자,댓글 작성일,댓글 좋아요 수
[생중계] 더불어민주당 강서구청장 재보궐선거 후보자 진교훈 공천장 수여식 (2023.09.06 오전),2023-09-06T02:18:28Z,260,강서구의 구원투수라고 하시네요.. 강서구는 지금이라면 누구를 공천한다해도 여당인사가 되지는 않을듯 한데요...진교훈님의 철학이나 가치들을 들을 수 있는 자리를 많이 만들어주십시오...대한민국 국민들이 워낙 크게 한번 데인지라...구원투수는 지고있는팀이 쓰는 전략아닌지...,조선들국화,2023-09-11T07:58:26Z,1
[생중계] 더불어민주당 강서구청장 재보궐선거 후보자 진교훈 공천장 수여식 (2023.09.06 오전),2023-09-06T02:18:28Z,260,진교훈. 말 정말 잘한다. 꼭 당선 되시길👍👍👍,세진,2023-09-06T20:05:48Z,3
[생중계] 더불어민주당 강서구청장 재보궐선거 후보자 진교훈 공천장 수여식 (2023.09.06 오전),2023-09-06T02:18:28Z,260,정보 감사합니다,Love Love,2023-09-06T04:55:33Z,1
[생중계] 더불어민주당 강서구청장 재보궐선거 후보자 진교훈 공천장 수여식 (2023.09.06 오전),2023-09-06T02:18:28Z,260,김태우강서구청자격이없어요,기시다는쪽바리총리이다,2023-09-06T02:17:35Z,4
"[생중계] 진교훈 더불어민주당 강서구청장 후보, 강서 방방곡곡 유세 (2023.10.05 오후)",2023-10-05T05:12:37Z,814,진교훈최고❤❤❤❤❤,김지나,2023-10-09T21:00:27Z,1
"[생중계] 진교훈 더불어민주당 강서구청장 후보, 강서 방방곡곡 유세 (2023.10.05 오후)",2023-10-05T05:12:37Z,814,진교훈후보님. 당선바랍니다. 꼭당선돼리라 믿습니다 하이팅,혜숙 이,2023-10-06T03:16:48Z,1
"[생중계] 진교훈 더불어민주당 강서구청장 후보, 강서 방방곡곡 유세 (2023.10.05 오후)",2023-10-05T05:12:37Z,814,오늘만큼은 지구상에서 미쿡하원의장 담으로 유명한 정치인 ㅎ,황현곤,2023-10-05T13:08:48Z,0
"[생중계] 진교훈 더불어민주당 강서구청장 후보, 강서 방방곡곡 유세 (2023.10.05 오후)",2023-10-05T05:12:37Z,814,강서구 시민여러분 진교훈 당선 시켜주세요 투표만이 나라를 바르게 세울수 있습니다,도트,2023-10-05T13:08:08Z,1
"[생중계] 진교훈 더불어민주당 강서구청장 후보, 강서 방방곡곡 유세 (2023.10.05 오후)",2023-10-05T05:12:37Z,814,부럽다 강서구! 인물이 나타났네!,0515,2023-10-05T13:02:48Z,1
"[생중계] 진교훈 더불어민주당 강서구청장 후보, 강서 방방곡곡 유세 (2023.10.05 오후)",2023-10-05T05:12:37Z,814,강원도에서 진교훈후보님 응원합니다~ 압도적 승리 확신합니다👍👍👍,STOP,2023-10-05T12:14:56Z,2
"[생중계] 진교훈 더불어민주당 강서구청장 후보, 강서 방방곡곡 유세 (2023.10.05 오후)",2023-10-05T05:12:37Z,814,"이번강서구청장꼭되십시요
김태우는절대안됩니다",이명숙,2023-10-05T11:43:11Z,1
"[생중계] 진교훈 더불어민주당 강서구청장 후보, 강서 방방곡곡 유세 (2023.10.05 오후)",2023-10-05T05:12:37Z,814,"바른 일꾼  진교훈
정직한일꾼진교훈
일잘하는 머슴  진교훈
바르게 잘뽑자   진교훈",아카시아,2023-10-05T10:05:28Z,1
"[생중계] 진교훈 더불어민주당 강서구청장 후보, 강서 방방곡곡 유세 (2023.10.05 오후)",2023-10-05T05:12:37Z,814,전국 방방 곡곡 응원합니다 진교훈 후모님 꼭 당선되길 빌겠습니다~~,쉬즈,2023-10-05T10:01:54Z,6
"[생중계] 진교훈 더불어민주당 강서구청장 후보, 강서 방방곡곡 유세 (2023.10.05 오후)",2023-10-05T05:12:37Z,814,대구에서 격하게 응원합니다~~ 꼭 승리하실거예요~~,블루블루💙,2023-10-05T09:51:32Z,5
"[생중계] 진교훈 더불어민주당 강서구청장 후보, 강서 방방곡곡 유세 (2023.10.05 오후)",2023-10-05T05:12:37Z,814,진짜가 숨어있어어요😄😄😄😄😄😄😄😄닮았어요. 진교훈,하늘,2023-10-05T09:29:18Z,2
"[생중계] 진교훈 더불어민주당 강서구청장 후보, 강서 방방곡곡 유세 (2023.10.05 오후)",2023-10-05T05:12:37Z,814,"아유 목소리가 다  ㅜㅜ
꼭 좋은일 있을거예요
응원합니다 ❤❤❤",최정자,2023-10-05T09:24:03Z,1
"[생중계] 진교훈 더불어민주당 강서구청장 후보, 강서 방방곡곡 유세 (2023.10.05 오후)",2023-10-05T05:12:37Z,814,진교훈 후보님 힘내세요,ykk01,2023-10-05T08:58:18Z,2
"[생중계] 진교훈 더불어민주당 강서구청장 후보, 강서 방방곡곡 유세 (2023.10.05 오후)",2023-10-05T05:12:37Z,814,국민을 우롱하는 민주당,보리,2023-10-05T08:47:17Z,0
"[생중계] 진교훈 더불어민주당 강서구청장 후보, 강서 방방곡곡 유세 (2023.10.05 오후)",2023-10-05T05:12:37Z,814,ㅉㅉ,보리,2023-10-05T08:46:54Z,0
"[생중계] 진교훈 더불어민주당 강서구청장 후보, 강서 방방곡곡 유세 (2023.10.05 오후)",2023-10-05T05:12:37Z,814,현명한 강서구민 여러분. 기호1번 진교훈 확실히 뽑아주세요.,해피모카,2023-10-05T08:43:57Z,2
"[생중계] 진교훈 더불어민주당 강서구청장 후보, 강서 방방곡곡 유세 (2023.10.05 오후)",2023-10-05T05:12:37Z,814,진교훈 1번승리 ❤승리😊숭리  ....합니다~~~감사합니다~~~~~❤❤❤,유정,2023-10-05T08:34:45Z,6
"[생중계] 진교훈 더불어민주당 강서구청장 후보, 강서 방방곡곡 유세 (2023.10.05 오후)",2023-10-05T05:12:37Z,814,접법 김태우 ( 개 잡법~~~~😮😮😮😮//////잡법~김태우 잡법~~~~😮이다,유정,2023-10-05T08:33:20Z,3
"[생중계] 진교훈 더불어민주당 강서구청장 후보, 강서 방방곡곡 유세 (2023.10.05 오후)",2023-10-05T05:12:37Z,814,1번 진교훈~~강서구 😊정직한 일꾼❤승리합니다😊😊😊민주당 1번 찍어주세요❤❤❤❤❤❤❤승리....좋아요~♥😊❤😊♥,유정,2023-10-05T08:30:01Z,3
"[생중계] 진교훈 더불어민주당 강서구청장 후보, 강서 방방곡곡 유세 (2023.10.05 오후)",2023-10-05T05:12:37Z,814,오나이TV❤❤❤❤❤❤,유정,2023-10-05T08:27:20Z,2
여 김태우·야 진교훈 강서구청장 후보 오늘 출정식 / 연합뉴스TV (YonhapnewsTV),2023-09-28T01:39:50Z,21,강서구에 2년도 채 못살은 김태우ㆍ본인 명의의 집은 분당에ㆍ부인 명의의 집은 성동구에ㆍ강서구에 본인명의 집 없음ᆢㅎ진교훈 20년째 강서구에 거주중ᆢㅎ진교훈 응원합니다,희진이,2023-10-04T04:50:46Z,0
여 김태우·야 진교훈 강서구청장 후보 오늘 출정식 / 연합뉴스TV (YonhapnewsTV),2023-09-28T01:39:50Z,21,진교훈 강서 구청장후보님 반드시 큰표차로 승리하세요,왕가,2023-09-29T23:30:57Z,2
여 김태우·야 진교훈 강서구청장 후보 오늘 출정식 / 연합뉴스TV (YonhapnewsTV),2023-09-28T01:39:50Z,21,대한민국 이  정상적인 나라가 되려면  국민의힘  김태우 가 되어야 한다,밥이보약,2023-09-29T00:11:06Z,1
여 김태우·야 진교훈 강서구청장 후보 오늘 출정식 / 연합뉴스TV (YonhapnewsTV),2023-09-28T01:39:50Z,21,"이거 못이기면, 궁민의 암 해체하라.
조정훈과 장예찬들이 창당하라. 전투 의지 없는 것들, 숟갈들고 기웃거리는 것들, 비수들고 아군 등짝노리는 것들, 지역토착 세력과 붙어먹는것들...싸그리 걷어내고!",도요타다이쥬우,2023-09-29T00:05:09Z,1
여 김태우·야 진교훈 강서구청장 후보 오늘 출정식 / 연합뉴스TV (YonhapnewsTV),2023-09-28T01:39:50Z,21,내똥내싼,비비,2023-09-28T21:11:02Z,0
여 김태우·야 진교훈 강서구청장 후보 오늘 출정식 / 연합뉴스TV (YonhapnewsTV),2023-09-28T01:39:50Z,21,"김태우가 뭐 하다 그렇게 된지 알고나 욕하나?

문정부에서 뭐한지 알고 욕하나?ㅋㅋ",Oppooppoiii,2023-09-28T15:53:48Z,0
여 김태우·야 진교훈 강서구청장 후보 오늘 출정식 / 연합뉴스TV (YonhapnewsTV),2023-09-28T01:39:50Z,21,김태우 화이팅!,g.s park,2023-09-28T12:56:16Z,4
여 김태우·야 진교훈 강서구청장 후보 오늘 출정식 / 연합뉴스TV (YonhapnewsTV),2023-09-28T01:39:50Z,21,대법원에서 범죄자로 판결한 국찜이 김태우가 다시 나온다 윤석열이가 사면했다고? 에라이,쭝프로모터,2023-09-28T10:11:24Z,2
여 김태우·야 진교훈 강서구청장 후보 오늘 출정식 / 연합뉴스TV (YonhapnewsTV),2023-09-28T01:39:50Z,21,사법부가  범죄자라고해서 잡아갓던 인간을 대통령이 세상물정 모르고 사면권써서 나왔으면 처 가만히 있던가 왜 다시나오냐 인면수심 부끄러움을 모르는 인간이네 저런인간이 무슨 낫짝으로 강서구를 위해 일한다는건가 아주 국민을 우습게봐도 유분수지 강서구 민 여러분 진교훈을 뽑아요 압승으로 저 후안무치 집단을 끌어내려야합니다,존디어,2023-09-28T08:22:07Z,0
여 김태우·야 진교훈 강서구청장 후보 오늘 출정식 / 연합뉴스TV (YonhapnewsTV),2023-09-28T01:39:50Z,21,민주당 압승 하겠네,펭수,2023-09-28T07:07:10Z,5
여 김태우·야 진교훈 강서구청장 후보 오늘 출정식 / 연합뉴스TV (YonhapnewsTV),2023-09-28T01:39:50Z,21,민주당 화이팅~~~ 진교훈 화이팅~~~,독거미,2023-09-28T07:03:28Z,5
여 김태우·야 진교훈 강서구청장 후보 오늘 출정식 / 연합뉴스TV (YonhapnewsTV),2023-09-28T01:39:50Z,21,"강서구는 민주당 지지자 소수 김태우 당선 100%
민주당 부정선거 못하게 수개표와 투표함 조작 못하게 
국민들의 자발적 지원과 관심이 필요하다",라임트리,2023-09-28T05:48:45Z,3
여 김태우·야 진교훈 강서구청장 후보 오늘 출정식 / 연합뉴스TV (YonhapnewsTV),2023-09-28T01:39:50Z,21,사법부가 무시받고 입법부가 무시받는 사회를 원하십니까? 그럼 한국 국적을 포기하십시오.,S. Gold's,2023-09-28T03:18:52Z,6
여 김태우·야 진교훈 강서구청장 후보 오늘 출정식 / 연합뉴스TV (YonhapnewsTV),2023-09-28T01:39:50Z,21,"벅근혜대통령님 벅근혜대통령님 
회고록 회고록 10월4일부터 
더중앙프러스연제 더중앙프러스연제 
진솔하고 품격있는 회고록 회고록 
눈물나요 눈물나요 눈물나요",박형주,2023-09-28T02:00:56Z,1
여 김태우·야 진교훈 강서구청장 후보 오늘 출정식 / 연합뉴스TV (YonhapnewsTV),2023-09-28T01:39:50Z,21,김태우가 이긴다. 검찰이 가만히 보고있겠냐. ㅋㅋ,DF,2023-09-28T01:54:25Z,3
"與, 강서구청장 후보에 김태우…野 진교훈과 양강 구도",2023-09-17T10:59:05Z,239,ㅋㅋ 2:6  이다 정치를 그래오래하고 이제 정치시작해서 2년된 윤대통령한테 쩔쩔매고 저런인간을 다시 공천하는 국힘꼬라지하고는..쯧쯧 진짜 윤대통령 말대로 국힘 박살났네,best sunny TV,2023-10-04T14:05:26Z,0
"與, 강서구청장 후보에 김태우…野 진교훈과 양강 구도",2023-09-17T10:59:05Z,239,"국민세금 40억을 수수료 애교로 봐달라
ㅋㅋ 어처구나가 없다",sm Kim,2023-10-03T06:24:10Z,0
"與, 강서구청장 후보에 김태우…野 진교훈과 양강 구도",2023-09-17T10:59:05Z,239,"공익신고를 가장한 특혜거래를 했니..?
공천을 받지를 않나 처벌을 받았음에도 뉘우침없이 또 특혜성 사면을 받고서는 염치도 없이 그 자리에 출마를 하니 공익신고가 아니고 출세신고였니..?",로메오,2023-09-30T03:56:06Z,0
"與, 강서구청장 후보에 김태우…野 진교훈과 양강 구도",2023-09-17T10:59:05Z,239,강서 국민들은 167석 거대 더불당 놀고 먹는당 을 밀어줄건지 아님120석 현정부를 일하도록 밀어줄건지 헌명한 선택 잘하십시요,Jin ha,2023-09-27T18:34:04Z,0
"與, 강서구청장 후보에 김태우…野 진교훈과 양강 구도",2023-09-17T10:59:05Z,239,"김태우 화이팅 
가즈아 승리로~~~",류인용,2023-09-26T06:09:48Z,1
"與, 강서구청장 후보에 김태우…野 진교훈과 양강 구도",2023-09-17T10:59:05Z,239,대법원에서도 확정된죄를 3개월만에 사면.골패는 윤석열이 정권이네,이재훈,2023-09-25T05:23:41Z,0
"與, 강서구청장 후보에 김태우…野 진교훈과 양강 구도",2023-09-17T10:59:05Z,239,범죄라고 하기에는 좀 이상하지 민주당이 그렇게 만든거잖아,조아라,2023-09-25T03:19:32Z,0
"與, 강서구청장 후보에 김태우…野 진교훈과 양강 구도",2023-09-17T10:59:05Z,239,이명박 먗범인줄 아느냐,이남영,2023-09-24T04:35:01Z,0
"與, 강서구청장 후보에 김태우…野 진교훈과 양강 구도",2023-09-17T10:59:05Z,239,진교훈 승리,이남영,2023-09-24T04:33:29Z,4
